Iteration,Solver,Objective,Violations
2076,Tabu Search,21,0
2077,Tabu Search,21,0
2078,Tabu Search,21,0
2079,Tabu Search,21,0
2080,Tabu Search,21,0
2081,Tabu Search,21,0
2082,Tabu Search,21,0
2083,Tabu Search,21,0
2084,Tabu Search,21,0
2085,Tabu Search,21,0
2086,Tabu Search,21,0
2087,Tabu Search,21,0
2088,Tabu Search,21,0
2089,Tabu Search,21,0
2090,Tabu Search,21,0
2091,Tabu Search,21,0
2092,Tabu Search,21,0
2093,Tabu Search,21,0
2094,Tabu Search,21,0
2095,Tabu Search,21,0
2096,Tabu Search,21,0
2097,Tabu Search,21,0
2098,Tabu Search,21,0
2099,Tabu Search,21,0
2100,Tabu Search,21,0
2101,Tabu Search,21,0
2102,Tabu Search,21,0
2103,Tabu Search,21,0
2104,Tabu Search,21,0
2105,Tabu Search,21,0
2106,Tabu Search,21,0
2107,Tabu Search,21,0
2108,Tabu Search,21,0
2109,Tabu Search,21,0
2110,Tabu Search,21,0
2111,Tabu Search,21,0
2112,Tabu Search,21,0
2113,Tabu Search,21,0
2114,Tabu Search,21,0
2115,Tabu Search,21,0
2116,Tabu Search,21,0
2117,Tabu Search,21,0
2118,Tabu Search,21,0
2119,Tabu Search,21,0
2120,Tabu Search,21,0
2121,Tabu Search,21,0
2122,Tabu Search,21,0
2123,Tabu Search,21,0
2124,Tabu Search,21,0
2125,Tabu Search,21,0
2126,Tabu Search,21,0
2127,Tabu Search,21,0
2128,Tabu Search,21,0
2129,Tabu Search,21,0
2130,Tabu Search,21,0
2131,Tabu Search,21,0
2132,Tabu Search,21,0
2133,Tabu Search,21,0
2134,Tabu Search,21,0
2135,Tabu Search,21,0
2136,Tabu Search,21,0
2137,Tabu Search,21,0
2138,Tabu Search,21,0
2139,Tabu Search,21,0
2140,Tabu Search,21,0
2141,Tabu Search,21,0
2142,Tabu Search,21,0
2143,Tabu Search,21,0
2144,Tabu Search,21,0
2145,Tabu Search,21,0
2146,Tabu Search,21,0
2147,Tabu Search,21,0
2148,Tabu Search,21,0
2149,Tabu Search,21,0
2150,Tabu Search,21,0
2151,Tabu Search,21,0
2152,Tabu Search,21,0
2153,Tabu Search,21,0
2154,Tabu Search,21,0
2155,Tabu Search,21,0
2156,Tabu Search,21,0
2157,Tabu Search,21,0
2158,Tabu Search,21,0
2159,Tabu Search,21,0
2160,Tabu Search,21,0
2161,Tabu Search,21,0
2162,Tabu Search,21,0
2163,Tabu Search,21,0
2164,Tabu Search,21,0
2165,Tabu Search,21,0
2166,Tabu Search,21,0
2167,Tabu Search,21,0
2168,Tabu Search,21,0
2169,Tabu Search,21,0
2170,Tabu Search,21,0
2171,Tabu Search,21,0
2172,Tabu Search,21,0
2173,Tabu Search,21,0
2174,Tabu Search,21,0
2175,Tabu Search,21,0
2176,Tabu Search,21,0
2177,Tabu Search,21,0
2178,Tabu Search,21,0
2179,Tabu Search,21,0
2180,Tabu Search,21,0
2181,Tabu Search,21,0
2182,Tabu Search,21,0
2183,Tabu Search,20,0
2184,Tabu Search,20,0
2185,Tabu Search,20,0
2186,Tabu Search,20,0
2187,Tabu Search,20,0
2188,Tabu Search,20,0
2189,Tabu Search,20,0
2190,Tabu Search,20,0
2191,Tabu Search,20,0
2192,Tabu Search,20,0
2193,Tabu Search,20,0
2194,Tabu Search,20,0
2195,Tabu Search,20,0
2196,Tabu Search,20,0
2197,Tabu Search,20,0
2198,Tabu Search,20,0
2199,Tabu Search,20,0
2200,Tabu Search,20,0
2201,Tabu Search,20,0
2202,Tabu Search,20,0
2203,Tabu Search,20,0
2204,Tabu Search,20,0
2205,Tabu Search,20,0
2206,Tabu Search,20,0
2207,Tabu Search,20,0
2208,Tabu Search,20,0
2209,Tabu Search,20,0
2210,Tabu Search,20,0
2211,Tabu Search,20,0
2212,Tabu Search,20,0
2213,Tabu Search,20,0
2214,Tabu Search,20,0
2215,Tabu Search,20,0
2216,Tabu Search,20,0
2217,Tabu Search,20,0
2218,Tabu Search,20,0
2219,Tabu Search,20,0
2220,Tabu Search,20,0
2221,Tabu Search,20,0
2222,Tabu Search,20,0
2223,Tabu Search,20,0
2224,Tabu Search,20,0
2225,Tabu Search,20,0
2226,Tabu Search,20,0
2227,Tabu Search,20,0
2228,Tabu Search,20,0
2229,Tabu Search,20,0
2230,Tabu Search,20,0
2231,Tabu Search,20,0
2232,Tabu Search,20,0
2233,Tabu Search,20,0
2234,Tabu Search,20,0
2235,Tabu Search,20,0
2236,Tabu Search,20,0
2237,Tabu Search,20,0
2238,Tabu Search,20,0
2239,Tabu Search,20,0
2240,Tabu Search,20,0
2241,Tabu Search,20,0
2242,Tabu Search,20,0
2243,Tabu Search,20,0
2244,Tabu Search,20,0
2245,Tabu Search,20,0
2246,Tabu Search,20,0
2247,Tabu Search,20,0
2248,Tabu Search,20,0
2249,Tabu Search,20,0
2250,Tabu Search,20,0
2251,Tabu Search,20,0
2252,Tabu Search,20,0
2253,Tabu Search,20,0
2254,Tabu Search,20,0
2255,Tabu Search,20,0
2256,Tabu Search,20,0
2257,Tabu Search,20,0
2258,Tabu Search,20,0
2259,Tabu Search,20,0
2260,Tabu Search,20,0
2261,Tabu Search,20,0
2262,Tabu Search,20,0
2263,Tabu Search,20,0
2264,Tabu Search,20,0
2265,Tabu Search,20,0
2266,Tabu Search,20,0
2267,Tabu Search,20,0
2268,Tabu Search,20,0
2269,Tabu Search,20,0
2270,Tabu Search,20,0
2271,Tabu Search,20,0
2272,Tabu Search,20,0
2273,Tabu Search,20,0
2274,Tabu Search,20,0
2275,Tabu Search,20,0
2276,Tabu Search,20,0
2277,Tabu Search,20,0
2278,Tabu Search,20,0
2279,Tabu Search,20,0
2280,Tabu Search,20,0
2281,Tabu Search,20,0
2282,Tabu Search,20,0
2283,Tabu Search,20,0
2284,Tabu Search,20,0
2285,Tabu Search,20,0
2286,Tabu Search,20,0
2287,Tabu Search,20,0
2288,Tabu Search,20,0
2289,Tabu Search,20,0
2290,Tabu Search,20,0
2291,Tabu Search,20,0
2292,Tabu Search,20,0
2293,Tabu Search,20,0
2294,Tabu Search,20,0
2295,Tabu Search,20,0
2296,Tabu Search,20,0
2297,Tabu Search,20,0
2298,Tabu Search,20,0
2299,Tabu Search,20,0
2300,Tabu Search,20,0
2301,Tabu Search,20,0
2302,Tabu Search,20,0
2303,Tabu Search,20,0
2304,Tabu Search,20,0
2305,Tabu Search,20,0
2306,Tabu Search,20,0
2307,Tabu Search,20,0
2308,Tabu Search,20,0
2309,Tabu Search,20,0
2310,Tabu Search,20,0
2311,Tabu Search,20,0
2312,Tabu Search,20,0
2313,Tabu Search,20,0
2314,Tabu Search,20,0
2315,Tabu Search,20,0
2316,Tabu Search,20,0
2317,Tabu Search,20,0
2318,Tabu Search,20,0
2319,Tabu Search,20,0
2320,Tabu Search,20,0
2321,Tabu Search,20,0
2322,Tabu Search,20,0
2323,Tabu Search,20,0
2324,Tabu Search,20,0
2325,Tabu Search,20,0
2326,Tabu Search,20,0
2327,Tabu Search,20,0
2328,Tabu Search,20,0
2329,Tabu Search,20,0
2330,Tabu Search,20,0
2331,Tabu Search,20,0
2332,Tabu Search,20,0
2333,Tabu Search,20,0
2334,Tabu Search,20,0
2335,Tabu Search,20,0
2336,Tabu Search,20,0
2337,Tabu Search,20,0
2338,Tabu Search,20,0
2339,Tabu Search,20,0
2340,Tabu Search,19,0
2341,Tabu Search,19,0
2342,Tabu Search,19,0
2343,Tabu Search,19,0
2344,Tabu Search,19,0
2345,Tabu Search,19,0
2346,Tabu Search,19,0
2347,Tabu Search,19,0
2348,Tabu Search,19,0
2349,Tabu Search,19,0
2350,Tabu Search,19,0
2351,Tabu Search,19,0
2352,Tabu Search,19,0
2353,Tabu Search,19,0
2354,Tabu Search,19,0
2355,Tabu Search,19,0
2356,Tabu Search,19,0
2357,Tabu Search,19,0
2358,Tabu Search,19,0
2359,Tabu Search,19,0
2360,Tabu Search,19,0
2361,Tabu Search,19,0
2362,Tabu Search,19,0
2363,Tabu Search,19,0
2364,Tabu Search,19,0
2365,Tabu Search,19,0
2366,Tabu Search,19,0
2367,Tabu Search,19,0
2368,Tabu Search,19,0
2369,Tabu Search,19,0
2370,Tabu Search,19,0
2371,Tabu Search,19,0
2372,Tabu Search,19,0
2373,Tabu Search,19,0
2374,Tabu Search,19,0
2375,Tabu Search,19,0
2376,Tabu Search,19,0
2377,Tabu Search,19,0
2378,Tabu Search,19,0
2379,Tabu Search,19,0
2380,Tabu Search,19,0
2381,Tabu Search,19,0
2382,Tabu Search,19,0
2383,Tabu Search,19,0
2384,Tabu Search,19,0
2385,Tabu Search,19,0
2386,Tabu Search,19,0
2387,Tabu Search,19,0
2388,Tabu Search,19,0
2389,Tabu Search,19,0
2390,Tabu Search,19,0
2391,Tabu Search,19,0
2392,Tabu Search,19,0
2393,Tabu Search,19,0
2394,Tabu Search,19,0
2395,Tabu Search,19,0
2396,Tabu Search,19,0
2397,Tabu Search,19,0
2398,Tabu Search,19,0
2399,Tabu Search,19,0
2400,Tabu Search,19,0
2401,Tabu Search,19,0
2402,Tabu Search,19,0
2403,Tabu Search,19,0
2404,Tabu Search,19,0
2405,Tabu Search,19,0
2406,Tabu Search,19,0
2407,Tabu Search,19,0
2408,Tabu Search,19,0
2409,Tabu Search,19,0
2410,Tabu Search,19,0
2411,Tabu Search,19,0
2412,Tabu Search,19,0
2413,Tabu Search,19,0
2414,Tabu Search,19,0
2415,Tabu Search,19,0
2416,Tabu Search,19,0
2417,Tabu Search,19,0
2418,Tabu Search,19,0
2419,Tabu Search,19,0
2420,Tabu Search,19,0
2421,Tabu Search,19,0
2422,Tabu Search,19,0
2423,Tabu Search,19,0
2424,Tabu Search,19,0
2425,Tabu Search,19,0
2426,Tabu Search,19,0
2427,Tabu Search,19,0
2428,Tabu Search,19,0
2429,Tabu Search,19,0
2430,Tabu Search,19,0
2431,Tabu Search,19,0
2432,Tabu Search,19,0
2433,Tabu Search,19,0
2434,Tabu Search,19,0
2435,Tabu Search,19,0
2436,Tabu Search,19,0
2437,Tabu Search,19,0
2438,Tabu Search,19,0
2439,Tabu Search,19,0
2440,Tabu Search,19,0
2441,Tabu Search,19,0
2442,Tabu Search,19,0
2443,Tabu Search,19,0
2444,Tabu Search,19,0
2445,Tabu Search,19,0
2446,Tabu Search,19,0
2447,Tabu Search,19,0
2448,Tabu Search,19,0
2449,Tabu Search,19,0
2450,Tabu Search,19,0
2451,Tabu Search,19,0
2452,Tabu Search,19,0
2453,Tabu Search,19,0
2454,Tabu Search,19,0
2455,Tabu Search,19,0
2456,Tabu Search,19,0
2457,Tabu Search,19,0
2458,Tabu Search,19,0
2459,Tabu Search,19,0
2460,Tabu Search,19,0
2461,Tabu Search,19,0
2462,Tabu Search,19,0
2463,Tabu Search,19,0
2464,Tabu Search,19,0
2465,Tabu Search,19,0
2466,Tabu Search,19,0
2467,Tabu Search,19,0
2468,Tabu Search,19,0
2469,Tabu Search,19,0
2470,Tabu Search,19,0
2471,Tabu Search,19,0
2472,Tabu Search,19,0
2473,Tabu Search,19,0
2474,Tabu Search,19,0
2475,Tabu Search,19,0
2476,Tabu Search,19,0
2477,Tabu Search,19,0
2478,Tabu Search,19,0
2479,Tabu Search,19,0
2480,Tabu Search,19,0
2481,Tabu Search,19,0
2482,Tabu Search,19,0
2483,Tabu Search,19,0
2484,Tabu Search,19,0
2485,Tabu Search,19,0
2486,Tabu Search,19,0
2487,Tabu Search,19,0
2488,Tabu Search,19,0
2489,Tabu Search,19,0
2490,Tabu Search,19,0
2491,Tabu Search,19,0
2492,Tabu Search,19,0
2493,Tabu Search,19,0
2494,Tabu Search,19,0
2495,Tabu Search,19,0
2496,Tabu Search,19,0
2497,Tabu Search,19,0
2498,Tabu Search,19,0
2499,Tabu Search,19,0
2500,Tabu Search,19,0
2501,Tabu Search,19,0
2502,Tabu Search,19,0
2503,Tabu Search,19,0
2504,Tabu Search,19,0
2505,Tabu Search,19,0
2506,Tabu Search,19,0
2507,Tabu Search,19,0
2508,Tabu Search,19,0
2509,Tabu Search,19,0
2510,Tabu Search,19,0
2511,Tabu Search,19,0
2512,Tabu Search,19,0
2513,Tabu Search,19,0
2514,Tabu Search,19,0
2515,Tabu Search,19,0
2516,Tabu Search,19,0
2517,Tabu Search,19,0
2518,Tabu Search,19,0
2519,Tabu Search,19,0
2520,Tabu Search,19,0
2521,Tabu Search,19,0
2522,Tabu Search,19,0
2523,Tabu Search,19,0
2524,Tabu Search,19,0
2525,Tabu Search,19,0
2526,Tabu Search,19,0
2527,Tabu Search,19,0
2528,Tabu Search,19,0
2529,Tabu Search,19,0
2530,Tabu Search,19,0
2531,Tabu Search,19,0
2532,Tabu Search,19,0
2533,Tabu Search,19,0
2534,Tabu Search,19,0
2535,Tabu Search,19,0
2536,Tabu Search,19,0
2537,Tabu Search,19,0
2538,Tabu Search,19,0
2539,Tabu Search,19,0
2540,Tabu Search,19,0
2541,Tabu Search,19,0
2542,Tabu Search,18,0
2543,Tabu Search,18,0
2544,Tabu Search,18,0
2545,Tabu Search,18,0
2546,Tabu Search,18,0
2547,Tabu Search,18,0
2548,Tabu Search,18,0
2549,Tabu Search,18,0
2550,Tabu Search,18,0
2551,Tabu Search,18,0
2552,Tabu Search,18,0
2553,Tabu Search,18,0
2554,Tabu Search,18,0
2555,Tabu Search,18,0
2556,Tabu Search,18,0
2557,Tabu Search,18,0
2558,Tabu Search,18,0
2559,Tabu Search,18,0
2560,Tabu Search,18,0
2561,Tabu Search,18,0
2562,Tabu Search,18,0
2563,Tabu Search,18,0
2564,Tabu Search,18,0
2565,Tabu Search,18,0
2566,Tabu Search,18,0
2567,Tabu Search,18,0
2568,Tabu Search,18,0
2569,Tabu Search,18,0
2570,Tabu Search,18,0
2571,Tabu Search,18,0
2572,Tabu Search,18,0
2573,Tabu Search,18,0
2574,Tabu Search,18,0
2575,Tabu Search,18,0
2576,Tabu Search,18,0
2577,Tabu Search,18,0
2578,Tabu Search,18,0
2579,Tabu Search,18,0
2580,Tabu Search,18,0
2581,Tabu Search,18,0
2582,Tabu Search,18,0
2583,Tabu Search,18,0
2584,Tabu Search,18,0
2585,Tabu Search,18,0
2586,Tabu Search,18,0
2587,Tabu Search,18,0
2588,Tabu Search,18,0
2589,Tabu Search,18,0
2590,Tabu Search,18,0
2591,Tabu Search,18,0
2592,Tabu Search,18,0
2593,Tabu Search,18,0
2594,Tabu Search,18,0
2595,Tabu Search,18,0
2596,Tabu Search,18,0
2597,Tabu Search,18,0
2598,Tabu Search,18,0
2599,Tabu Search,18,0
2600,Tabu Search,18,0
2601,Tabu Search,18,0
2602,Tabu Search,18,0
2603,Tabu Search,18,0
2604,Tabu Search,18,0
2605,Tabu Search,18,0
2606,Tabu Search,18,0
2607,Tabu Search,18,0
2608,Tabu Search,18,0
2609,Tabu Search,18,0
2610,Tabu Search,18,0
2611,Tabu Search,18,0
2612,Tabu Search,18,0
2613,Tabu Search,18,0
2614,Tabu Search,18,0
2615,Tabu Search,18,0
2616,Tabu Search,18,0
2617,Tabu Search,18,0
2618,Tabu Search,18,0
2619,Tabu Search,18,0
2620,Tabu Search,18,0
2621,Tabu Search,18,0
2622,Tabu Search,18,0
2623,Tabu Search,18,0
2624,Tabu Search,18,0
2625,Tabu Search,18,0
2626,Tabu Search,18,0
2627,Tabu Search,18,0
2628,Tabu Search,18,0
2629,Tabu Search,18,0
2630,Tabu Search,18,0
2631,Tabu Search,18,0
2632,Tabu Search,18,0
2633,Tabu Search,18,0
2634,Tabu Search,18,0
2635,Tabu Search,18,0
2636,Tabu Search,18,0
2637,Tabu Search,18,0
2638,Tabu Search,18,0
2639,Tabu Search,18,0
2640,Tabu Search,18,0
2641,Tabu Search,18,0
2642,Tabu Search,18,0
2643,Tabu Search,18,0
2644,Tabu Search,18,0
2645,Tabu Search,18,0
2646,Tabu Search,18,0
2647,Tabu Search,18,0
2648,Tabu Search,18,0
2649,Tabu Search,18,0
2650,Tabu Search,18,0
2651,Tabu Search,18,0
2652,Tabu Search,18,0
2653,Tabu Search,18,0
2654,Tabu Search,18,0
2655,Tabu Search,18,0
2656,Tabu Search,18,0
2657,Tabu Search,18,0
2658,Tabu Search,18,0
2659,Tabu Search,18,0
2660,Tabu Search,18,0
2661,Tabu Search,18,0
2662,Tabu Search,18,0
2663,Tabu Search,18,0
2664,Tabu Search,18,0
2665,Tabu Search,18,0
2666,Tabu Search,18,0
2667,Tabu Search,18,0
2668,Tabu Search,18,0
2669,Tabu Search,18,0
2670,Tabu Search,18,0
2671,Tabu Search,18,0
2672,Tabu Search,18,0
2673,Tabu Search,18,0
2674,Tabu Search,18,0
2675,Tabu Search,18,0
2676,Tabu Search,18,0
2677,Tabu Search,18,0
2678,Tabu Search,18,0
2679,Tabu Search,18,0
2680,Tabu Search,18,0
2681,Tabu Search,18,0
2682,Tabu Search,18,0
2683,Tabu Search,18,0
2684,Tabu Search,18,0
2685,Tabu Search,18,0
2686,Tabu Search,18,0
2687,Tabu Search,18,0
2688,Tabu Search,18,0
2689,Tabu Search,18,0
2690,Tabu Search,18,0
2691,Tabu Search,18,0
2692,Tabu Search,18,0
2693,Tabu Search,18,0
2694,Tabu Search,18,0
2695,Tabu Search,18,0
2696,Tabu Search,18,0
2697,Tabu Search,18,0
2698,Tabu Search,18,0
2699,Tabu Search,18,0
2700,Tabu Search,18,0
2701,Tabu Search,18,0
2702,Tabu Search,18,0
2703,Tabu Search,18,0
2704,Tabu Search,18,0
2705,Tabu Search,18,0
2706,Tabu Search,18,0
2707,Tabu Search,18,0
2708,Tabu Search,18,0
2709,Tabu Search,18,0
2710,Tabu Search,18,0
2711,Tabu Search,18,0
2712,Tabu Search,18,0
2713,Tabu Search,18,0
2714,Tabu Search,18,0
2715,Tabu Search,18,0
2716,Tabu Search,18,0
2717,Tabu Search,18,0
2718,Tabu Search,18,0
2719,Tabu Search,18,0
2720,Tabu Search,18,0
2721,Tabu Search,18,0
2722,Tabu Search,18,0
2723,Tabu Search,18,0
2724,Tabu Search,18,0
2725,Tabu Search,18,0
2726,Tabu Search,18,0
2727,Tabu Search,18,0
2728,Tabu Search,18,0
2729,Tabu Search,18,0
2730,Tabu Search,18,0
2731,Tabu Search,18,0
2732,Tabu Search,18,0
2733,Tabu Search,18,0
2734,Tabu Search,18,0
2735,Tabu Search,18,0
2736,Tabu Search,18,0
2737,Tabu Search,18,0
2738,Tabu Search,18,0
2739,Tabu Search,18,0
2740,Tabu Search,18,0
2741,Tabu Search,18,0
2742,Tabu Search,18,0
2743,Tabu Search,18,0
2744,Tabu Search,18,0
2745,Tabu Search,18,0
2746,Tabu Search,18,0
2747,Tabu Search,18,0
2748,Tabu Search,18,0
2749,Tabu Search,18,0
2750,Tabu Search,18,0
2751,Tabu Search,18,0
2752,Tabu Search,18,0
2753,Tabu Search,18,0
2754,Tabu Search,18,0
2755,Tabu Search,18,0
2756,Tabu Search,18,0
2757,Tabu Search,18,0
2758,Tabu Search,18,0
2759,Tabu Search,18,0
2760,Tabu Search,18,0
2761,Tabu Search,18,0
2762,Tabu Search,18,0
2763,Tabu Search,18,0
2764,Tabu Search,18,0
2765,Tabu Search,18,0
2766,Tabu Search,18,0
2767,Tabu Search,18,0
2768,Tabu Search,18,0
2769,Tabu Search,18,0
2770,Tabu Search,18,0
2771,Tabu Search,18,0
2772,Tabu Search,18,0
2773,Tabu Search,18,0
2774,Tabu Search,18,0
2775,Tabu Search,18,0
2776,Tabu Search,18,0
2777,Tabu Search,18,0
2778,Tabu Search,18,0
2779,Tabu Search,18,0
2780,Tabu Search,18,0
2781,Tabu Search,18,0
2782,Tabu Search,18,0
2783,Tabu Search,18,0
2784,Tabu Search,18,0
2785,Tabu Search,18,0
2786,Tabu Search,18,0
2787,Tabu Search,18,0
2788,Tabu Search,18,0
2789,Tabu Search,18,0
2790,Tabu Search,18,0
2791,Tabu Search,18,0
2792,Tabu Search,18,0
2793,Tabu Search,18,0
2794,Tabu Search,18,0
2795,Tabu Search,18,0
2796,Tabu Search,18,0
2797,Tabu Search,18,0
2798,Tabu Search,18,0
2799,Tabu Search,18,0
2800,Tabu Search,18,0
2801,Tabu Search,17,0
2802,Tabu Search,17,0
2803,Tabu Search,17,0
2804,Tabu Search,17,0
2805,Tabu Search,17,0
2806,Tabu Search,17,0
2807,Tabu Search,17,0
2808,Tabu Search,17,0
2809,Tabu Search,17,0
2810,Tabu Search,17,0
2811,Tabu Search,17,0
2812,Tabu Search,17,0
2813,Tabu Search,17,0
2814,Tabu Search,17,0
2815,Tabu Search,17,0
2816,Tabu Search,17,0
2817,Tabu Search,17,0
2818,Tabu Search,17,0
2819,Tabu Search,17,0
2820,Tabu Search,17,0
2821,Tabu Search,17,0
2822,Tabu Search,17,0
2823,Tabu Search,17,0
2824,Tabu Search,17,0
2825,Tabu Search,17,0
2826,Tabu Search,17,0
2827,Tabu Search,17,0
2828,Tabu Search,17,0
2829,Tabu Search,17,0
2830,Tabu Search,17,0
2831,Tabu Search,17,0
2832,Tabu Search,17,0
2833,Tabu Search,17,0
2834,Tabu Search,17,0
2835,Tabu Search,17,0
2836,Tabu Search,17,0
2837,Tabu Search,17,0
2838,Tabu Search,17,0
2839,Tabu Search,17,0
2840,Tabu Search,17,0
2841,Tabu Search,17,0
2842,Tabu Search,17,0
2843,Tabu Search,17,0
2844,Tabu Search,17,0
2845,Tabu Search,17,0
2846,Tabu Search,17,0
2847,Tabu Search,17,0
2848,Tabu Search,17,0
2849,Tabu Search,17,0
2850,Tabu Search,17,0
2851,Tabu Search,17,0
2852,Tabu Search,17,0
2853,Tabu Search,17,0
2854,Tabu Search,17,0
2855,Tabu Search,17,0
2856,Tabu Search,17,0
2857,Tabu Search,17,0
2858,Tabu Search,17,0
2859,Tabu Search,17,0
2860,Tabu Search,17,0
2861,Tabu Search,17,0
2862,Tabu Search,17,0
2863,Tabu Search,17,0
2864,Tabu Search,17,0
2865,Tabu Search,17,0
2866,Tabu Search,17,0
2867,Tabu Search,17,0
2868,Tabu Search,17,0
2869,Tabu Search,17,0
2870,Tabu Search,17,0
2871,Tabu Search,17,0
2872,Tabu Search,17,0
2873,Tabu Search,17,0
2874,Tabu Search,17,0
2875,Tabu Search,17,0
2876,Tabu Search,17,0
2877,Tabu Search,17,0
2878,Tabu Search,17,0
2879,Tabu Search,17,0
2880,Tabu Search,17,0
2881,Tabu Search,17,0
2882,Tabu Search,17,0
2883,Tabu Search,17,0
2884,Tabu Search,17,0
2885,Tabu Search,17,0
2886,Tabu Search,17,0
2887,Tabu Search,17,0
2888,Tabu Search,17,0
2889,Tabu Search,17,0
2890,Tabu Search,17,0
2891,Tabu Search,17,0
2892,Tabu Search,17,0
2893,Tabu Search,17,0
2894,Tabu Search,17,0
2895,Tabu Search,17,0
2896,Tabu Search,17,0
2897,Tabu Search,17,0
2898,Tabu Search,17,0
2899,Tabu Search,17,0
2900,Tabu Search,17,0
2901,Tabu Search,17,0
2902,Tabu Search,17,0
2903,Tabu Search,17,0
2904,Tabu Search,17,0
2905,Tabu Search,17,0
2906,Tabu Search,17,0
2907,Tabu Search,17,0
2908,Tabu Search,17,0
2909,Tabu Search,17,0
2910,Tabu Search,17,0
2911,Tabu Search,17,0
2912,Tabu Search,17,0
2913,Tabu Search,17,0
2914,Tabu Search,17,0
2915,Tabu Search,17,0
2916,Tabu Search,17,0
2917,Tabu Search,17,0
2918,Tabu Search,17,0
2919,Tabu Search,17,0
2920,Tabu Search,17,0
2921,Tabu Search,17,0
2922,Tabu Search,17,0
2923,Tabu Search,17,0
2924,Tabu Search,17,0
2925,Tabu Search,17,0
2926,Tabu Search,17,0
2927,Tabu Search,17,0
2928,Tabu Search,17,0
2929,Tabu Search,17,0
2930,Tabu Search,17,0
2931,Tabu Search,17,0
2932,Tabu Search,17,0
2933,Tabu Search,17,0
2934,Tabu Search,17,0
2935,Tabu Search,17,0
2936,Tabu Search,17,0
2937,Tabu Search,17,0
2938,Tabu Search,17,0
2939,Tabu Search,17,0
2940,Tabu Search,17,0
2941,Tabu Search,17,0
2942,Tabu Search,17,0
2943,Tabu Search,17,0
2944,Tabu Search,17,0
2945,Tabu Search,17,0
2946,Tabu Search,17,0
2947,Tabu Search,17,0
2948,Tabu Search,17,0
2949,Tabu Search,17,0
2950,Tabu Search,17,0
2951,Tabu Search,17,0
2952,Tabu Search,17,0
2953,Tabu Search,17,0
2954,Tabu Search,17,0
2955,Tabu Search,17,0
2956,Tabu Search,17,0
2957,Tabu Search,17,0
2958,Tabu Search,17,0
2959,Tabu Search,17,0
2960,Tabu Search,17,0
2961,Tabu Search,17,0
2962,Tabu Search,17,0
2963,Tabu Search,17,0
2964,Tabu Search,17,0
2965,Tabu Search,17,0
2966,Tabu Search,17,0
2967,Tabu Search,17,0
2968,Tabu Search,17,0
2969,Tabu Search,17,0
2970,Tabu Search,17,0
2971,Tabu Search,17,0
2972,Tabu Search,17,0
2973,Tabu Search,17,0
2974,Tabu Search,17,0
2975,Tabu Search,17,0
2976,Tabu Search,17,0
2977,Tabu Search,17,0
2978,Tabu Search,17,0
2979,Tabu Search,17,0
2980,Tabu Search,17,0
2981,Tabu Search,17,0
2982,Tabu Search,17,0
2983,Tabu Search,17,0
2984,Tabu Search,17,0
2985,Tabu Search,17,0
2986,Tabu Search,17,0
2987,Tabu Search,17,0
2988,Tabu Search,17,0
2989,Tabu Search,17,0
2990,Tabu Search,17,0
2991,Tabu Search,17,0
2992,Tabu Search,17,0
2993,Tabu Search,17,0
2994,Tabu Search,17,0
2995,Tabu Search,17,0
2996,Tabu Search,17,0
2997,Tabu Search,17,0
2998,Tabu Search,17,0
2999,Tabu Search,17,0
3000,Tabu Search,17,0
3001,Tabu Search,17,0
3002,Tabu Search,17,0
3003,Tabu Search,17,0
3004,Tabu Search,17,0
3005,Tabu Search,17,0
3006,Tabu Search,17,0
3007,Tabu Search,17,0
3008,Tabu Search,17,0
3009,Tabu Search,17,0
3010,Tabu Search,17,0
3011,Tabu Search,17,0
3012,Tabu Search,17,0
3013,Tabu Search,17,0
3014,Tabu Search,17,0
3015,Tabu Search,17,0
3016,Tabu Search,17,0
3017,Tabu Search,17,0
3018,Tabu Search,17,0
3019,Tabu Search,17,0
3020,Tabu Search,17,0
3021,Tabu Search,17,0
3022,Tabu Search,17,0
3023,Tabu Search,17,0
3024,Tabu Search,17,0
3025,Tabu Search,17,0
3026,Tabu Search,17,0
3027,Tabu Search,17,0
3028,Tabu Search,17,0
3029,Tabu Search,17,0
3030,Tabu Search,17,0
3031,Tabu Search,17,0
3032,Tabu Search,17,0
3033,Tabu Search,17,0
3034,Tabu Search,17,0
3035,Tabu Search,17,0
3036,Tabu Search,17,0
3037,Tabu Search,17,0
3038,Tabu Search,17,0
3039,Tabu Search,17,0
3040,Tabu Search,17,0
3041,Tabu Search,17,0
3042,Tabu Search,17,0
3043,Tabu Search,17,0
3044,Tabu Search,17,0
3045,Tabu Search,17,0
3046,Tabu Search,17,0
3047,Tabu Search,17,0
3048,Tabu Search,17,0
3049,Tabu Search,17,0
3050,Tabu Search,17,0
3051,Tabu Search,17,0
3052,Tabu Search,17,0
3053,Tabu Search,17,0
3054,Tabu Search,17,0
3055,Tabu Search,17,0
3056,Tabu Search,17,0
3057,Tabu Search,17,0
3058,Tabu Search,17,0
3059,Tabu Search,17,0
3060,Tabu Search,17,0
3061,Tabu Search,17,0
3062,Tabu Search,17,0
3063,Tabu Search,17,0
3064,Tabu Search,17,0
3065,Tabu Search,17,0
3066,Tabu Search,17,0
3067,Tabu Search,17,0
3068,Tabu Search,17,0
3069,Tabu Search,17,0
3070,Tabu Search,17,0
3071,Tabu Search,17,0
3072,Tabu Search,17,0
3073,Tabu Search,17,0
